0.43815
0.18542
0.46798
0.20165
0.26681
0.16327
0.30878
0.19006
0.17854
0.15009
0.00000
0.00000
0.00000
0.11866
0.02828
0.09505
0.06957
0.11727
0.00932
0.00000
0.14017
0.02972
0.00000
0.00003
0.00187
0.00019
0.01327
0.00016
0.00000
0.13899
0.00000
0.11473
0.06177
0.13357
0.00000
0.00000
0.01892
0.00000
0.02880
0.00000
0.02352
0.05473
0.00000
0.04557
0.03340
0.01563
0.13357
0.00000
0.09245
0.02939
0.00048
0.00110
0.00931
0.00000
0.00051
0.03003
0.00019
0.05452
0.04641
0.00019
0.00000
0.02873
0.00319
0.00000
0.06014
0.00205
0.16442
0.00000
0.00114
0.00000
0.00000
0.00770
0.07333
0.08240
0.00291
0.00000
0.05212
0.00825
0.01559
0.00000
0.00000
0.02879
0.12534
0.01233
0.00000
0.02886
0.00000
0.00238
0.00621
0.00000
0.00342
0.00668
0.00015
0.01642
0.01514
0.00033
0.00000
0.07098
0.03669
0.00370
